,HEHV,IBT1,IBT2,LSHV,NLTV,P20V,RPM,SSHV,SSW1,TTEM,TTSW
45615.29057,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29063,1373.724,199.6,121.8,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29068,1373.724,199.6,121.8,1172.533,0,17,0,1017.1962,98,18.9,0
45615.29074,1372.8442,200.7,121.8,1172.533,0,17,0,1017.1962,91,18.9,0
45615.2908,1372.8442,199.6,121.8,1172.533,0,17,0,1017.1962,97,18.9,0
45615.29086,1372.8442,199.6,120.7,1172.533,0,17,0,1017.1962,89.61,18.9,0
45615.29091,1372.8442,200.7,121.8,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29097,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29103,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,95,18.9,0
45615.29109,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,94.61,18.9,0
45615.29115,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,100,18.9,0
45615.2912,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,91.75,18.9,0
45615.29126,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29132,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29138,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,89.34,18.9,0
45615.29144,1374.6038,198.5,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29149,1374.6038,198.5,122.9,1172.533,0,17,0,1017.1962,102,18.9,0
45615.29155,1374.6038,199.6,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.29161,1374.6038,199.6,122.9,1172.533,0,17,0,1017.1962,94.84,18.9,0
45615.29167,1374.6038,198.5,121.8,1172.533,0,17,0,1017.1962,89.5,18.9,0
45615.29172,1374.6038,198.5,121.8,1172.533,0,17,0,1017.1962,101,18.9,0
45615.29178,1372.8442,198.5,121.8,1172.533,0,17,0,1017.1962,101,18.9,0
45615.29184,1372.8442,199.6,122.9,1172.533,0,17,0,1017.1962,93.01,18.9,0
45615.2919,1372.8442,198.5,121.8,1172.533,0,17,0,1017.1962,95,18.9,0
45615.29196,1372.8442,198.5,121.8,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29201,1372.8442,198.5,121.8,1172.533,0,17,0,1017.1962,94.21,18.9,0
45615.29207,1372.8442,199.6,122.9,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29213,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,93.41,18.9,0
45615.29219,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,98,18.9,0
45615.29225,1373.724,198.5,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.2923,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,95,18.9,0
45615.29236,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,92,18.9,0
45615.29242,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,94.21,18.9,0
45615.29248,1372.8442,198.5,121.8,1172.533,0,17,0,1017.1962,95,18.9,0
45615.29253,1372.8442,198.5,121.8,1172.533,0,17,0,1017.1962,94.35,18.9,0
45615.29259,1372.8442,197.4,120.7,1172.533,0,17,0,1017.1962,91.5,18.9,0
45615.29265,1372.8442,197.4,120.7,1172.533,0,17,0,1017.1962,106,18.9,0
45615.29271,1372.8442,196.4,120.7,1172.533,0,17,0,1017.1962,90.41,18.9,0
45615.29277,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,98,18.9,0
45615.29282,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,102,18.9,0
45615.29288,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29294,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,95,18.9,0
45615.293,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,91.51,18.9,0
45615.29306,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,107,18.9,0
45615.29311,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29317,1372.8442,198.5,122.9,1172.533,0,17,0,1017.1962,105,18.9,0
45615.29323,1372.8442,198.5,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.29329,1372.8442,198.5,122.9,1172.533,0,17,0,1017.1962,93.5,18.9,0
45615.29334,1372.8442,198.5,122.9,1172.533,0,17,0,1017.1962,99,18.9,0
45615.2934,1372.8442,198.5,121.8,1172.533,0,17,0,1017.1962,101,18.9,0
45615.29346,1372.8442,198.5,121.8,1172.533,0,17,0,1017.1962,93.01,18.9,0
45615.29352,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,95,18.9,0
45615.29358,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,105,18.9,0
45615.29363,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,107,18.9,0
45615.29369,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,93.51,18.9,0
45615.29375,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,95,18.9,0
45615.29381,1373.724,199.6,122.9,1172.533,0,17,0,1017.1962,102,18.9,0
45615.29387,1375.4836,198.5,122.9,1172.533,0,17,0,1017.1962,92.21,18.9,0
45615.29392,1375.4836,198.5,121.8,1172.533,0,17,0,1017.1962,93.41,18.9,0
45615.29398,1375.4836,198.5,122.9,1172.533,0,17,0,1017.1962,97,18.9,0
45615.29404,1375.4836,198.5,124,1172.533,0,17,0,1017.1962,97,18.9,0
45615.2941,1375.4836,197.4,124,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29416,1375.4836,197.4,122.9,1172.533,0,17,0,1017.1962,102,18.9,0
45615.29421,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,95,18.9,0
45615.29427,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,89.01,18.9,0
45615.29433,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29439,1372.8442,196.4,121.8,1172.533,0,17,0,1017.1962,97,18.9,0
45615.29444,1372.8442,196.4,120.7,1172.533,0,17,0,1017.1962,93,18.9,0
45615.2945,1372.8442,196.4,120.7,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29456,1373.724,196.4,120.7,1172.533,0,17,0,1017.1962,98,18.9,0
45615.29462,1373.724,197.4,120.7,1172.533,0,17,0,1017.1962,93.84,18.9,0
45615.29468,1373.724,197.4,120.7,1172.533,0,17,0,1017.1962,101,18.9,0
45615.29473,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29479,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.29485,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29491,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,97,18.9,0
45615.29497,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,93.41,18.9,0
45615.29502,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29508,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29514,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,101,18.9,0
45615.2952,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29525,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29531,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29537,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,104,18.9,0
45615.29543,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29549,1373.724,197.4,124,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29554,1373.724,197.4,124,1172.533,0,17,0,1017.1962,94.18,18.9,0
45615.2956,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,90.5,18.9,0
45615.29566,1372.8442,198.5,122.9,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29572,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,106,18.9,0
45615.29578,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,102,18.9,0
45615.29583,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.29589,1372.8442,198.5,121.8,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29595,1375.4836,199.6,121.8,1172.533,0,17,0,1017.1962,94.61,18.9,0
45615.29601,1375.4836,198.5,121.8,1172.533,0,17,0,1017.1962,103,18.9,0
45615.29606,1375.4836,197.4,121.8,1172.533,0,17,0,1017.1962,102,18.9,0
45615.29612,1375.4836,196.4,120.7,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29618,1375.4836,196.4,120.7,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29624,1375.4836,196.4,121.8,1172.533,0,17,0,1017.1962,97,18.9,0
45615.2963,1373.724,196.4,120.7,1172.533,0,17,0,1017.1962,105,18.9,0
45615.29635,1373.724,196.4,120.7,1172.533,0,17,0,1017.1962,94.41,18.9,0
45615.29641,1373.724,196.4,120.7,1172.533,0,17,0,1017.1962,102,18.9,0
45615.29647,1373.724,196.4,120.7,1172.533,0,17,0,1017.1962,93.84,18.9,0
45615.29653,1373.724,196.4,120.7,1172.533,0,17,0,1017.1962,92.25,18.9,0
45615.29659,1373.724,197.4,120.7,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29664,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,99,18.9,0
45615.2967,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29676,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,95,18.9,0
45615.29682,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,103,18.9,0
45615.29688,1372.8442,198.5,122.9,1172.533,0,17,0,1017.1962,106,18.9,0
45615.29693,1372.8442,198.5,122.9,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29699,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.29705,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,106,18.9,0
45615.29711,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29716,1373.724,197.4,124,1172.533,0,17,0,1017.1962,93.18,18.9,0
45615.29722,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.29728,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,89.8,18.9,0
45615.29734,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,92.81,18.9,0
45615.2974,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29745,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,93.5,18.9,0
45615.29751,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,98,18.9,0
45615.29757,1372.8442,198.5,122.9,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29763,1372.8442,198.5,122.9,1172.533,0,17,0,1017.1962,97,18.9,0
45615.29769,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,97,18.9,0
45615.29774,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,102,18.9,0
45615.2978,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,92.01,18.9,0
45615.29786,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,94.18,18.9,0
45615.29792,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,94.75,18.9,0
45615.29797,1372.8442,196.4,121.8,1172.533,0,17,0,1017.1962,93.41,18.9,0
45615.29803,1372.8442,196.4,120.7,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29809,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,97,18.9,0
45615.29815,1372.8442,196.4,121.8,1172.533,0,17,0,1017.1962,92,18.9,0
45615.29821,1372.8442,196.4,120.7,1172.533,0,17,0,1017.1962,97,18.9,0
45615.29826,1372.8442,196.4,120.7,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29832,1372.8442,196.4,121.8,1172.533,0,17,0,1017.1962,97,18.9,0
45615.29838,1374.6038,196.4,121.8,1172.533,0,17,0,1017.1962,95,18.9,0
45615.29844,1374.6038,196.4,121.8,1172.533,0,17,0,1017.1962,91.01,18.9,0
45615.2985,1374.6038,197.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.29855,1374.6038,197.4,122.9,1172.533,0,17,0,1017.1962,107,18.9,0
45615.29861,1374.6038,198.5,124,1172.533,0,17,0,1017.1962,108,18.9,0
45615.29867,1374.6038,198.5,124,1172.533,0,17,0,1017.1962,107,18.9,0
45615.29873,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.29878,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,93.51,18.9,0
45615.29884,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,95,18.9,0
45615.2989,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,103,18.9,0
45615.29896,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,109,18.9,0
45615.29902,1373.724,198.5,124,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29907,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,90.25,18.9,0
45615.29913,1373.724,197.4,124,1172.533,0,17,0,1017.1962,102,18.9,0
45615.29919,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.29925,1373.724,198.5,121.8,1172.533,0,17,0,1017.1962,104,18.9,0
45615.29931,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,101,18.9,0
45615.29936,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29942,1373.724,198.5,122.9,1172.533,0,17,0,1017.1962,107,18.9,0
45615.29948,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,100,18.9,0
45615.29954,1373.724,198.5,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29959,1373.724,198.5,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.29965,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,88.01,18.9,0
45615.29971,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29977,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29983,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,103,18.9,0
45615.29988,1373.724,195.3,120.7,1172.533,0,17,0,1017.1962,99,18.9,0
45615.29994,1373.724,196.4,120.7,1172.533,0,17,0,1017.1962,99,18.9,0
45615.3,1373.724,196.4,120.7,1172.533,0,17,0,1017.1962,102,18.9,0
45615.30006,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,100,18.9,0
45615.30012,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,100,18.9,0
45615.30017,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,104,18.9,0
45615.30023,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,92.25,18.9,0
45615.30029,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30035,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,104,18.9,0
45615.30041,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30046,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,100,18.9,0
45615.30052,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,97,18.9,0
45615.30058,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,97,18.9,0
45615.30064,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,104,18.9,0
45615.30069,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,105,18.9,0
45615.30075,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,97,18.9,0
45615.30081,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.30087,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,100,18.9,0
45615.30093,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.30098,1373.724,198.5,124,1172.533,0,17,0,1017.1962,94.41,18.9,0
45615.30104,1373.724,197.4,124,1172.533,0,17,0,1017.1962,100,18.9,0
45615.3011,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,103,18.9,0
45615.30116,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30122,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,97,18.9,0
45615.30127,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,95,18.9,0
45615.30133,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30139,1372.8442,196.4,122.9,1172.533,0,17,0,1017.1962,95,18.9,0
45615.30145,1372.8442,196.4,121.8,1172.533,0,17,0,1017.1962,103,18.9,0
45615.3015,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,105,18.9,0
45615.30156,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30162,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,103,18.9,0
45615.30168,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,92.21,18.9,0
45615.30174,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,104,18.9,0
45615.30179,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30185,1374.6038,196.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.30191,1374.6038,196.4,124,1172.533,0,17,0,1017.1962,93.01,18.9,0
45615.30197,1374.6038,196.4,124,1172.533,0,17,0,1017.1962,93.61,18.9,0
45615.30203,1374.6038,196.4,124,1172.533,0,17,0,1017.1962,94.51,18.9,0
45615.30208,1374.6038,196.4,125.1,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30214,1374.6038,197.4,124,1172.533,0,17,0,1017.1962,98,18.9,0
45615.3022,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30226,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,95,18.9,0
45615.30231,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,93,18.9,0
45615.30237,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30243,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,105,18.9,0
45615.30249,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,91.51,18.9,0
45615.30255,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,94.5,18.9,0
45615.3026,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30266,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,103,18.9,0
45615.30272,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30278,1373.724,196.4,124,1172.533,0,17,0,1017.1962,94.25,18.9,0
45615.30284,1373.724,197.4,125.1,1172.533,0,17,0,1017.1962,95,18.9,0
45615.30289,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,84.41,18.9,0
45615.30295,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,94.68,18.9,0
45615.30301,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,90.75,18.9,0
45615.30307,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,100,18.9,0
45615.30313,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,94.21,18.9,0
45615.30318,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30324,1374.6038,196.4,121.8,1172.533,0,17,0,1017.1962,93.41,18.9,0
45615.3033,1374.6038,195.3,120.7,1172.533,0,17,0,1017.1962,103,18.9,0
45615.30336,1374.6038,195.3,120.7,1172.533,0,17,0,1017.1962,106,18.9,0
45615.30341,1374.6038,195.3,121.8,1172.533,0,17,0,1017.1962,95,18.9,0
45615.30347,1374.6038,194.2,121.8,1172.533,0,17,0,1017.1962,102,18.9,0
45615.30353,1374.6038,194.2,121.8,1172.533,0,17,0,1017.1962,100,18.9,0
45615.30359,1372.8442,194.2,121.8,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30365,1372.8442,195.3,121.8,1172.533,0,17,0,1017.1962,96,18.9,0
45615.3037,1372.8442,196.4,121.8,1172.533,0,17,0,1017.1962,91.5,18.9,0
45615.30376,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,93.81,18.9,0
45615.30382,1372.8442,197.4,121.8,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30388,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30394,1372.8442,196.4,124,1172.533,0,17,0,1017.1962,94.5,18.9,0
45615.30399,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30405,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.30411,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,102,18.9,0
45615.30417,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,104,18.9,0
45615.30422,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30428,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30434,1373.724,197.4,124,1172.533,0,17,0,1017.1962,96,18.9,0
45615.3044,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,103,18.9,0
45615.30446,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,102,18.9,0
45615.30451,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30457,1373.724,197.4,124,1172.533,0,17,0,1017.1962,104,18.9,0
45615.30463,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30469,1372.8442,198.5,124,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30475,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,92.61,18.9,0
45615.3048,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,100,18.9,0
45615.30486,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,95,18.9,0
45615.30492,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,103,18.9,0
45615.30498,1373.724,197.4,124,1172.533,0,17,0,1017.1962,94.81,18.9,0
45615.30503,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.30509,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30515,1373.724,195.3,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30521,1373.724,195.3,121.8,1172.533,0,17,0,1017.1962,93.01,18.9,0
45615.30527,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30532,1374.6038,196.4,122.9,1172.533,0,17,0,1017.1962,103,18.9,0
45615.30538,1374.6038,196.4,124,1172.533,0,17,0,1017.1962,92.41,18.9,0
45615.30544,1374.6038,196.4,124,1172.533,0,17,0,1017.1962,91.41,18.9,0
45615.3055,1374.6038,196.4,122.9,1172.533,0,17,0,1017.1962,103,18.9,0
45615.30556,1374.6038,196.4,122.9,1172.533,0,17,0,1017.1962,111,18.9,0
45615.30561,1374.6038,196.4,122.9,1172.533,0,17,0,1017.1962,86.61,18.9,0
45615.30567,1372.8442,196.4,124,1172.533,0,17,0,1017.1962,103,18.9,0
45615.30573,1372.8442,197.4,126.1,1172.533,0,17,0,1017.1962,96,18.9,0
45615.30579,1372.8442,197.4,125.1,1172.533,0,17,0,1017.1962,102,18.9,0
45615.30584,1372.8442,197.4,125.1,1172.533,0,17,0,1017.1962,92.01,18.9,0
45615.3059,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,95,18.9,0
45615.30596,1372.8442,197.4,124,1172.533,0,17,0,1017.1962,97,18.9,0
45615.30602,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,104,18.9,0
45615.30608,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,102,18.9,0
45615.30613,1372.8442,197.4,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.30619,1372.8442,196.4,124,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30625,1372.8442,196.4,124,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30631,1372.8442,196.4,124,1172.533,0,17,0,1017.1962,104,18.9,0
45615.30637,1373.724,196.4,124,1172.533,0,17,0,1017.1962,95,18.9,0
45615.30642,1373.724,197.4,124,1172.533,0,17,0,1017.1962,95,18.9,0
45615.30648,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30654,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,98,18.9,0
45615.3066,1373.724,198.5,122.9,1172.533,0,17,0,1017.1962,102,18.9,0
45615.30666,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,94.68,18.9,0
45615.30671,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,91.5,18.9,0
45615.30677,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,97,18.9,0
45615.30683,1373.724,196.4,121.8,1172.533,0,17,0,1017.1962,96,18.9,0
45615.30689,1373.724,195.3,120.7,1172.533,0,17,0,1017.1962,96,18.9,0
45615.30694,1373.724,195.3,120.7,1172.533,0,17,0,1017.1962,99,18.9,0
45615.307,1373.724,195.3,120.7,1172.533,0,17,0,1017.1962,105,18.9,0
45615.30706,1373.724,196.4,120.7,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30712,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,93.01,18.9,0
45615.30718,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30723,1373.724,198.5,122.9,1172.533,0,17,0,1017.1962,96,18.9,0
45615.30729,1373.724,198.5,122.9,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30735,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,101,18.9,0
45615.30741,1373.724,197.4,121.8,1172.533,0,17,0,1017.1962,105,18.9,0
45615.30747,1373.724,196.4,122.9,1172.533,0,17,0,1017.1962,103,18.9,0
45615.30752,1373.724,197.4,124,1172.533,0,17,0,1017.1962,95,18.9,0
45615.30758,1373.724,199.6,124,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30764,1373.724,197.4,124,1172.533,0,17,0,1017.1962,96,18.9,0
45615.3077,1373.724,197.4,124,1172.533,0,17,0,1017.1962,100,18.9,0
45615.30775,1374.6038,196.4,124,1172.533,0,17,0,1017.1962,98,18.9,0
45615.30781,1374.6038,196.4,124,1172.533,0,17,0,1017.1962,100,18.9,0
45615.30787,1374.6038,196.4,124,1172.533,0,17,0,1017.1962,104,18.9,0
45615.30793,1374.6038,196.4,124,1172.533,0,17,0,1017.1962,92.01,18.9,0
45615.30799,1374.6038,196.4,122.9,1172.533,0,17,0,1017.1962,104,18.9,0
45615.30804,1374.6038,197.4,122.9,1172.533,0,17,0,1017.1962,97,18.9,0
45615.3081,1373.724,197.4,122.9,1172.533,0,17,0,1017.1962,89.75,18.9,0
45615.30816,1373.724,197.4,124,1172.533,0,17,0,1017.1962,102,18.9,0
45615.30822,1373.724,197.4,124,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30828,1373.724,197.4,124,1172.533,0,17,0,1017.1962,99,18.9,0
45615.30833,1373.724,196.4,125.1,1172.533,0,17,0,1017.1962,92,18.9,0
45615.30839,1373.724,195.3,124,1172.533,0,17,0,1017.1962,92.21,18.9,0
45615.30845,1372.8442,196.4,125.1,1172.533,0,17,0,1017.1962,94.21,18.9,0
45615.30851,1372.8442,196.4,124,1172.533,0,17,0,1017.1962,97,18.9,0
45615.30856,1372.8442,195.3,124,1172.533,0,17,0,1017.1962,86.5,18.9,0
